MedInc,HouseAge,AveRooms,AveOccup,Latitude,Longitude,Price
2.095752905651313,7,4.719813052609993,3.241750535204306,41.88920004495024,-123.43312401046312,66670.4589172143
3.805059856858154,3,4.78209369521314,1.935358076002855,40.73873152651466,-116.7468885910257,282335.0580610446
6.693062935080716,47,1.794542487264248,1.8995709830534908,38.32908914940507,-119.92450569913916,495427.04631019564
12.36121410587615,33,2.817467780607843,3.1243102900676436,40.61096491957466,-114.59101719969263,906576.8499955336
12.98059345721698,2,2.392077728151214,4.772608623674278,37.94169356352423,-114.29197011581459,1000000.0
0.6008058927022653,42,5.335189917953842,5.2011648977381375,35.68768880334137,-119.5126118187545,119417.44161369756
7.905835887374703,16,5.763299868556751,5.8961754626808665,33.73546401101115,-114.31205153342077,655328.05925235
6.552459545657295,25,9.54046118155834,1.3699202504585952,38.530487417602245,-120.89179485044004,565150.6433921967
3.7205632518255887,15,1.6590835384951053,2.0834110057299635,33.93051276390745,-117.17355578548022,363779.95353296085
2.2380478263384007,24,6.398811758395424,4.783149211920989,36.174284172000604,-123.24945288890582,217607.422244247
5.395419985352605,15,5.738486745954172,3.7029935302783095,40.258018421552634,-122.55010651484552,423370.817716246
14.172190706731527,31,5.646097881422462,2.6383988698120913,33.29229302561728,-115.35474097622182,1000000.0
5.186442514300951,14,8.858433586445438,2.0279483062362176,33.29021419056795,-115.06215960703037,374969.50698259886
8.022464015278809,14,2.849846236259378,2.40238775821224,34.24402415591597,-118.67388808030255,565832.5678385663
10.69377490398008,6,1.3669594690723432,3.1464447515047596,37.519173071222994,-120.60226573053085,925460.4682953964
5.772629234499763,14,7.050443568707733,1.8857560975301637,34.51723478259913,-119.4897606823605,538696.8009609238
14.590840199453929,17,4.106417177223822,5.821129779383753,37.031979372550005,-115.30375510855345,1000000.0
14.455485776660613,18,1.1583092459127213,1.537942222999372,35.019826110596874,-121.89006577379082,1000000.0
4.1508432894677805,20,3.2623660656137243,5.927887172446096,37.062422049084056,-121.05129768698404,359989.4239281076
7.710103335439589,51,3.783940967951307,5.209466430003363,34.7763144900173,-116.14557065747232,561993.2345939956
4.86273549234316,17,6.551545391058179,3.1157580875686954,41.800123756085654,-114.64730554083584,377008.28433945513
4.63018716847328,16,2.553272146443449,4.699081671941051,36.92717901141968,-123.07072659984496,382143.35389138927
1.0348607366407254,40,4.717489131580582,4.35757621848193,39.4364343410824,-115.96227698647704,50000.0
9.338682842708504,39,5.3422789997604925,2.066434589744655,39.00546558898205,-117.54931693068175,802063.2667061142
7.788845836818491,32,5.133136522276819,2.695350430594732,36.90559374814361,-121.6922845553595,635967.8622520108
1.2464418931248455,44,9.765466900001035,3.5656128140272894,34.388620616679255,-116.44182803335232,92902.13132595178
4.540373731430866,9,1.409538140112665,4.189220899438634,37.10718277912865,-116.72083935000673,412361.30818255205
13.669855346516478,27,9.558713678071594,3.7144749067831073,38.80971623720434,-122.57970188450588,1000000.0
3.9736474146711003,46,6.2374349259463,3.364937305032369,36.59919270563212,-118.97748942588612,282134.3794871533
2.600975645322735,33,8.161549434728546,3.2157613672745007,32.81925107362741,-116.41708917149334,271311.28954663966
7.597065024024664,10,4.873533562144679,3.4913224964750897,32.17983229558084,-122.08455873192187,606473.7844787198
14.79193158460371,17,5.084540931312824,3.1717575992298515,35.27876808467838,-119.3723397760883,1000000.0
4.0098014369167565,49,8.913938491142412,3.7066503877285797,33.502239260933116,-122.79258875304689,334812.1975872551
10.24596543738524,49,9.063410466627118,5.439926495233334,41.061902459259954,-120.93165075959107,723719.4106462168
11.543484422266404,36,3.1481999328816785,4.164146565273058,33.758326700849246,-121.82055099098466,1000000.0
3.9457443878897953,17,2.7931769072615635,4.613104374942701,35.94282714011566,-118.94928873275144,333774.5915698516
11.059137054871965,18,5.4661165648295595,3.987415668653883,39.12077512071481,-122.58784665179247,902846.0969457068
5.832855424429172,23,9.102493244149224,4.215088412070012,40.15421660016061,-120.16849244607486,504250.1509090042
9.668434543606903,34,3.9011958406555864,3.8917491422409007,36.77713153178131,-121.24837095014341,684326.9796850173
9.686180806032974,8,6.8681315380521815,1.1343326109791159,33.81135009608392,-116.53951085793024,794781.0409232518
8.268732919083998,13,7.37336518966541,5.997991911000099,34.70895223575853,-117.00330226864656,610751.0451131217
1.8092016657889203,23,8.008071984047403,1.1680462010644834,36.18968447641147,-123.05069470334377,124343.10431868478
12.61188618604395,20,6.075320121288669,2.9757400411682684,35.64594589325583,-114.46516112122082,1000000.0
5.15131094209017,22,4.622096604510727,1.5255783914946672,35.48672757169656,-116.55317081919911,384395.6362480548
3.204518400797886,47,9.703143899190756,1.4846422522046623,33.318538017566645,-117.84041304252231,160343.3984197167
1.0912395525440768,23,6.501976779725674,4.967634758372418,41.133102521709496,-119.22298505215315,111265.35909796269
9.067947676229506,41,7.557086904699437,3.129628896790385,32.29756606417715,-122.2207757923456,761180.5332461718
10.324683246713095,35,4.104845611262905,5.005693541493825,36.400021278757514,-114.37984023013206,770723.5760193721
0.7405235194539141,3,7.029542629027721,2.3639323534041576,41.803214925030865,-123.92141623297591,50000.0
7.9253493453395745,34,3.320178959477133,2.282313959031174,38.59723938824102,-117.07518865770122,624154.5574021947
3.7841887403701002,33,3.2058722577577257,2.2561569090723106,35.55410663733083,-118.92555675461702,398807.96995454794
9.855005460937022,46,7.432499816284837,4.080728132039596,33.460975844531696,-114.97418109975426,874964.3407146226
3.0283132205723757,17,5.692552626366416,5.074996949228,41.638726056457614,-120.19302720645224,296727.4468292791
10.518597202485756,45,7.149489493801507,3.261305050376203,32.139863618731496,-118.8135558103205,945273.7007171231
6.107662521357792,19,3.424946416732825,2.8962444532054117,38.813875706131434,-116.57660608086614,542480.0535597381
14.082584836682651,30,6.388510069510573,5.867897771008247,40.801374714453274,-123.52433456677478,1000000.0
2.4940536901169024,23,4.9954028473280125,1.583770180058194,32.251604898862425,-123.45524758974979,144219.79155314545
5.445462090228748,15,6.372642581609751,3.433163410224463,39.251748640905014,-121.88327251162072,349151.95068534237
2.1453660579885416,14,3.6179175901979743,3.042438765907172,41.98837761254735,-122.53575416470771,147153.9505341624
13.90805746503916,2,7.439058672842115,1.4906329829344518,38.39642468573349,-123.93556531666107,1000000.0
13.221420624024224,39,8.25336429543519,2.341001810441096,36.14678947843399,-117.7701017789379,1000000.0
4.240153601869756,49,3.339248264719513,1.1422060628955601,40.74400719356282,-116.04062032543993,327914.2018224043
10.069768667495596,18,3.7055850387007787,5.384771444914785,37.54179246422628,-114.4288502366441,813220.7619672855
12.34972190291763,6,6.950388427471837,4.039247644952006,39.494408467899405,-119.59099682328082,1000000.0
8.550411768192204,32,7.260266568731898,5.0750924893512535,37.87778991818505,-121.20279341758432,694321.249455887
8.179933386162094,21,7.336897159577051,3.607772262014949,32.38291092487949,-115.36097551221502,743283.1665205267
4.00685821805655,40,7.144286542982531,3.9975491471094715,34.131449882053474,-115.55604387160608,386942.9749953733
1.8499901331855386,28,4.535269452572849,4.504272389045824,32.7876357398675,-117.75156789066297,148259.39745887727
13.509628490323237,27,4.553683069633105,5.540058137321075,33.06687762383223,-121.26850961358065,1000000.0
13.556061828868291,2,3.293358612799433,1.4587594391292287,32.15405493588072,-114.91482405094065,1000000.0
9.679971130462386,33,2.4115032990672667,2.6547419736786346,36.21164979014153,-122.21598663308221,776037.9531698317
5.4159319702061595,16,7.233196414572151,4.545130953500003,33.786516317541654,-123.56353496356314,397734.4673878609
5.563538831883583,39,1.8386990737508155,5.791752815006964,40.556965204939715,-116.03381715272636,490355.8900578475
11.026357343618471,22,9.440130581081034,5.9040371424500275,39.500375375406605,-118.36340939565541,848321.6736962523
13.508098769312367,43,8.440176733043062,4.190515045686312,37.73176994815496,-121.53532182881474,1000000.0
13.3627531518442,47,8.717551659615305,1.9679923887743365,36.890213453503954,-117.29104337679787,1000000.0
11.808195414935547,13,9.160019331536713,1.5960445570697837,34.55868640575976,-116.33283476187235,879337.3759741196
9.809458869237172,2,4.677444736509161,5.7302182214021276,36.74951465874985,-115.55454048657707,858392.5110417285
1.720029492428208,14,8.62030651015361,3.169638447312537,38.41229275864411,-121.17873984031368,71453.16913088299
2.8436163543718997,38,2.422551702624844,1.9740801663134242,39.82228860192775,-123.7441254874805,307788.7978693244
13.52903573364265,41,1.194776151474121,5.669462578888005,32.81682066259594,-118.89961179973147,1000000.0
9.293221365064054,28,8.064022551974652,1.5226213578215595,39.0846468874555,-115.43921401869606,855555.7123836325
0.6333572484411298,7,1.6731698319724537,4.647855484285376,39.427298767612854,-121.92178662738061,50000.0
1.9713373715574656,18,9.896722005933295,4.126315137716671,37.58972200924856,-119.78874526881461,164804.18842609797
10.12077565206681,41,7.073167866414003,1.4386733219044592,34.143191957032016,-121.43579264915111,808371.707861063
0.573392965770171,36,7.78104739217895,2.693743978197211,37.391845875011754,-123.8663734857609,50000.0
2.8317167455537304,41,3.2122347065007935,1.7496534477000534,37.027048818153105,-115.01475903556653,276013.71761237324
8.4566399458155,36,7.064788545277193,4.022492962665806,36.75710096386796,-122.64946773291008,660495.7572118178
10.532480366544052,44,1.388979435294615,3.385565158387144,36.60639915467184,-116.33232884246493,914641.3767711112
9.953438262787708,4,8.540431479312408,1.021375623302455,33.1082556629152,-120.5339676820834,749757.685175814
3.7519049871781167,30,2.526616837284152,5.87855283141954,33.82892484857365,-121.22318091093335,204312.71024697897
10.82659870953927,24,7.276222601503935,2.747923249447702,32.97332088451342,-114.58971113494631,828833.195618372
3.940111768703601,20,3.020324511094555,2.29102196418525,34.424778276679845,-117.42800513259357,343881.3454132323
5.218295623309382,46,1.6160785248343847,2.1122147789705132,34.63476782730673,-117.13077338078524,467557.0874707425
11.32412537421135,31,5.333443106944548,1.7940794808678393,34.45075861493045,-116.40347081546156,858110.2127073874
9.919677036184613,24,2.523575892455105,5.9956853810825494,34.10929068185604,-120.59066663977336,819617.1746471575
12.81373945216558,7,7.5649958949389475,2.475547339408024,39.35422045484789,-118.36335519304227,1000000.0
10.035386938354979,26,3.1380925904513637,3.0275674861214084,40.18565399598118,-121.29776655953114,813196.5439658479
8.740474748364338,13,4.08225300612246,5.356779580890445,35.2710921657257,-115.65458484523131,786639.8732211163
1.858284133507341,8,6.106953261380256,4.209437517714391,35.05128891684449,-118.00692620701341,134328.2111946673
5.831879144361786,5,3.564714498195804,2.8434720587263627,40.44032349752508,-121.56593173958882,419655.55448662455
4.345434331385019,44,4.401893045889655,5.491642179619265,38.23923901665791,-115.00241593678221,351424.1097280934
4.037849828996712,13,8.34059593936348,4.748621011068001,34.93438324789057,-118.19159999516148,314904.3641429308
14.608653043910461,29,2.6128886460492313,2.1395025377084984,39.13612292586582,-119.04969496742586,1000000.0
6.1999170076680254,20,1.739814305337403,4.218694972999602,35.44592810233167,-123.65512413568032,496380.87023379956
13.434675050068142,14,3.9552200661971737,5.611992491462008,37.86555614342173,-114.90197994839387,1000000.0
9.651510076960312,32,4.819390903124903,3.482304392252063,41.926340299878014,-114.47726083968622,757792.1230343406
12.024763901353902,50,5.883933539229109,4.668062014158336,35.01594375216033,-118.37401372162196,847700.5799408383
7.788237850025285,27,4.351813265575063,5.855518719945796,41.305260007083334,-119.57486646385442,632164.0465776629
8.865106327082207,25,8.109205302005247,4.452070704476064,35.20652414284698,-120.4043493399531,768263.1387964502
7.641506560373527,4,1.3538753890162594,1.512193448830403,37.40286704374823,-121.31952017463965,640513.9911296673
3.331023323071645,21,4.885907843787022,2.2227977546564466,36.5998378959904,-118.25470662195794,190744.68940495473
10.975555671291827,18,4.440303231907642,3.975482186713245,39.83159562343936,-122.71904946985434,861118.1029130964
4.5711992553924095,39,6.828206417261732,2.3777790768595306,32.61092699481995,-114.8082639175486,353232.96775460994
0.8525815132560807,15,9.696486267076564,5.787708526945699,38.271223040686635,-122.24041261942179,95917.24992725556
9.859348290653934,38,5.593378659659759,3.026760170110869,39.60666944348823,-116.54486737656482,795947.9431823402
3.0681048514022096,48,9.881891622475484,3.2861520286618253,36.721448513821194,-120.93112227631349,94872.53662235153
14.136649473117258,24,3.720244554218777,4.508010467350586,33.05292606537805,-121.73928922321322,1000000.0
14.331964366537516,8,1.277813192882149,3.621248656709371,34.44805013484813,-118.42130820645221,1000000.0
13.765533658196503,28,2.4909685072877146,2.910729834443842,38.79672370100864,-116.34875018840495,1000000.0
5.867301153703944,21,4.556123962971106,1.383189375772894,40.954373855003155,-116.73263331059685,459241.9719908408
0.7241209396685777,16,3.84700518269697,3.9822279475393194,36.216086070004884,-121.66243649102793,50000.0
13.960619157522018,16,1.873487178850399,5.337900153970173,37.604120350782594,-120.694976497304,1000000.0
6.7086701506010575,35,4.893940969216452,4.428812208800281,34.28385036726862,-115.31167816999624,576152.8174573914
14.516494876133208,17,4.043041944936064,2.907475050234761,36.12213314036872,-116.76756255483592,1000000.0
14.472489667794166,9,2.103572984116946,1.6386303231156472,35.367898077704915,-116.87306094647438,1000000.0
12.86863710427672,35,3.6650541755071804,5.08169093452122,38.555255479715235,-121.3109492366811,1000000.0
4.769508935008992,29,8.977924498198515,5.708741811156024,41.84698951675111,-116.07995692325565,402527.5937613758
6.083917064727916,39,3.7184397894040617,2.941364953981324,40.133034519856864,-120.41582204567563,555209.3410499869
12.841481736994425,18,7.425598809178465,4.643210945920307,33.92164584926185,-119.9860947984069,1000000.0
5.095369074766026,12,6.5084237169198005,3.0538171994537784,37.77678593306767,-121.12438910999273,510948.7292484301
2.957644826948341,19,4.8446304616753455,3.511334694260997,32.664117149484014,-122.78609752960757,271495.7559549779
8.573618305646077,48,3.1512307312330226,5.182381903082049,34.46915486842636,-119.79606437004202,605000.1170828145
14.074244225331324,22,4.321132294113509,1.417121711055768,33.7221767606039,-123.83060498077631,1000000.0
10.592432051787108,49,6.328964921239385,3.6516767439335256,35.35545537639463,-119.4408976057274,893401.1792937511
8.765886966295792,15,4.156778932744194,2.0731013733561126,38.78813969044214,-116.74993561896846,746205.3902791775
1.9090591596761437,1,2.9340679021680867,2.6990297274788118,36.993933169168265,-114.39254967235524,87142.54602715305
9.417604787137961,2,2.048164740024689,4.222144123211371,41.32909259829218,-123.21386855433967,808101.6616417137
14.855780826511818,8,8.917902441186087,1.1361420616842417,34.127488398485085,-121.18709295824505,1000000.0
2.5312182209295986,22,4.962816781767151,3.9691254948658137,35.642091462539405,-119.058689483883,132534.6678260882
8.015779959274184,25,6.62687489568637,2.4172111972687484,35.298525767924694,-122.29612051298083,676701.5490748468
13.221909542955354,2,5.413693250231248,4.34742180404036,34.3596362595993,-122.83171477923695,1000000.0
11.241144957435964,51,8.85309866522167,1.707906759565271,41.931707691262446,-119.4768189454945,899756.735914397
10.606728244431386,9,5.922413672033898,4.679058019080893,35.872255454430544,-118.19269471107793,844346.2223710093
10.686019217813085,9,5.32703276154202,4.228198598814891,41.40508980499598,-115.79792273453637,759661.4366704596
5.71262169268645,13,9.321408913795414,5.856209164401756,35.904734738529896,-114.02196578205822,453574.845376168
4.757081741835154,6,7.4772063644081905,5.556176816290741,34.04091678740661,-116.25729220012815,419371.89805710956
12.235736754438447,30,2.003949166121716,2.4165143159985116,33.19206330682711,-121.7865954803368,937660.4093704465
